run_id,model,phase,prompt_idx,prompt_short,t_start_mono,t_end_mono,duration_ms,tokens_per_sec,prompt_tokens,prompt_tokens_per_sec,gen_tokens,gpu_mean_w,gpu_peak_w,gpu_energy_j,cpu_mean_pct,total_tokens,j_per_token,j_per_out_token,reasoning_mode,reasoning_toggle_method,thinking_tokens_est,answer_tokens_est,energy_thinking_j,energy_answer_j,j_per_answer_token,correct
3,qwen3.5:4b,load,5,Explain the difference between TCP and UDP in two sentences.,15775.481,15776.821,1339,70.2,24,478.5,79,115.183,120.910,154.340,,103,1.4984479348614994,1.9536726239333475,off,api_param,0,79,0.000,154.340,1.9537,
3,qwen3.5:4b,load,6,What are the main advantages of using containers over virtua,15777.106,15786.973,9867,68.9,24,383.7,649,122.904,127.500,1212.703,,673,1.8019355052374963,1.8685710246915794,off,api_param,0,649,0.000,1212.703,1.8686,
3,qwen3.5:4b,load,7,Describe how HTTPS protects data in transit.,15787.138,15797.773,10634,68.9,20,402.0,701,124.391,127.700,1322.781,,721,1.834647166464855,1.8869908802013702,off,api_param,0,701,0.000,1322.781,1.8870,
3,qwen3.5:4b,load,8,What is gradient descent and why is it used in machine learn,15798.165,15810.090,11925,68.9,25,323.3,785,122.807,127.400,1464.520,,810,1.8080493517089722,1.8656305412538439,off,api_param,0,785,0.000,1464.520,1.8656,
3,qwen3.5:4b,load,9,Summarise the causes of World War I in three bullet points.,15810.229,15813.371,3142,69.4,26,434.1,199,119.140,127.610,374.394,,225,1.663972904179938,1.8813763991984223,off,api_param,0,199,0.000,374.394,1.8814,
3,qwen3.5:4b,load,10,Write a Python function that checks whether a given string i,15813.382,15823.967,10585,69.1,32,542.6,698,125.515,127.570,1328.598,,730,1.819996957590818,1.9034352135262136,off,api_param,0,698,0.000,1328.598,1.9034,
3,qwen3.5:4b,load,11,Explain how a transformer neural network works. Cover attent,15824.415,15848.762,24346,66.7,31,608.0,1572,123.294,128.610,3001.767,,1603,1.8725931353208622,1.909520862544111,off,api_param,0,1572,0.000,3001.767,1.9095,
3,qwen3.5:4b,load,12,Write a short story (about 200 words) about a robot who disc,15849.037,15853.334,4297,68.9,35,532.2,275,120.912,128.640,519.568,,310,1.676025836261952,1.889338215422564,off,api_param,0,275,0.000,519.568,1.8893,
3,qwen3.5:4b,load,13,List and briefly explain ten common software design patterns,15853.787,15862.546,8759,68.1,28,404.8,567,121.154,127.730,1061.232,,595,1.783582546927704,1.8716606973932697,off,api_param,0,567,0.000,1061.232,1.8717,
3,qwen3.5:4b,load,14,Describe the pros and cons of renewable energy sources: sola,15862.746,15883.903,21156,66.6,33,504.9,1360,124.857,127.800,2641.590,,1393,1.896331396665333,1.942345320260889,off,api_param,0,1360,0.000,2641.590,1.9423,
0,gemma4:e2b,idle,-1,IDLE_BASELINE,15919.400,15929.432,10032,0,0,0,0,16.081,24.820,161.326,,0,0,0,on,api_param,0,0,0,0,0,
1,gemma4:e2b,load,0,What is the capital of France?,15929.433,15930.786,1353,126.3,23,78.0,101,29.993,61.850,40.595,,124,0.32738282467107443,0.4019353491011211,on,api_param,91,10,36.576,4.019,0.4019,
1,gemma4:e2b,load,1,What year was the C programming language created?,15931.041,15933.606,2565,119.1,25,1408.4,266,99.584,113.100,255.457,,291,0.8778605091782794,0.9603661961311253,on,api_param,227,39,218.003,37.454,0.9604,
1,gemma4:e2b,load,2,Name three planets in our solar system.,15933.727,15935.533,1806,129.8,24,1573.8,198,102.632,116.490,185.391,,222,0.8350940628232192,0.93631758558967,on,api_param,172,26,161.047,24.344,0.9363,
1,gemma4:e2b,load,3,What is 17 multiplied by 23?,15935.848,15937.895,2047,126.9,27,1509.3,219,97.728,115.110,200.101,,246,0.8134170344200075,0.9137013263348029,on,api_param,204,15,186.395,13.706,0.9137,
1,gemma4:e2b,load,4,"Who wrote the novel ""1984""?",15937.952,15939.823,1870,128.4,26,1760.1,204,106.575,117.750,199.345,,230,0.8667152276407546,0.9771789331243802,on,api_param,190,14,185.664,13.681,0.9772,
1,gemma4:e2b,load,5,Explain the difference between TCP and UDP in two sentences.,15940.067,15942.636,2568,128.8,27,1653.5,288,104.890,117.710,269.433,,315,0.8553438401052663,0.9355323251151351,on,api_param,232,56,217.043,52.390,0.9355,
1,gemma4:e2b,load,6,What are the main advantages of using containers over virtua,15942.703,15954.897,12193,127.2,28,1910.9,1439,117.592,121.410,1433.900,,1467,0.9774369643859133,0.9964558907255975,on,api_param,508,931,506.200,927.700,0.9965,
1,gemma4:e2b,load,7,Describe how HTTPS protects data in transit.,15955.333,15967.680,12346,126.9,24,1670.8,1454,115.398,120.430,1424.800,,1478,0.9640055084833127,0.9799175663950043,on,api_param,491,963,481.140,943.661,0.9799,
1,gemma4:e2b,load,8,What is gradient descent and why is it used in machine learn,15967.930,15982.515,14584,126.0,29,1957.0,1718,118.666,123.020,1730.701,,1747,0.9906700722080626,1.0073926752895723,on,api_param,457,1261,460.378,1270.322,1.0074,
1,gemma4:e2b,load,9,Summarise the causes of World War I in three bullet points.,15982.623,15987.899,5276,127.0,29,1766.8,607,116.265,119.910,613.455,,636,0.964551930021837,1.010634312181035,on,api_param,373,234,376.967,236.488,1.0106,
1,gemma4:e2b,load,10,Write a Python function that checks whether a given string i,15987.940,16001.749,13809,125.2,36,2361.1,1612,119.204,121.970,1646.162,,1648,0.9988848677655159,1.0211924702714454,on,api_param,932,680,951.751,694.411,1.0212,
1,gemma4:e2b,load,11,Explain how a transformer neural network works. Cover attent,16002.135,16023.639,21503,123.5,34,2194.8,2486,118.945,123.680,2557.759,,2520,1.0149838160930391,1.0288653324836923,on,api_param,539,1947,554.558,2003.201,1.0289,
1,gemma4:e2b,load,12,Write a short story (about 200 words) about a robot who disc,16023.743,16028.643,4899,126.4,39,2160.8,558,116.314,120.740,569.860,,597,0.954539619882192,1.021254754605141,on,api_param,255,303,260.420,309.440,1.0213,
1,gemma4:e2b,load,13,List and briefly explain ten common software design patterns,16029.040,16035.847,6806,127.3,33,1950.0,795,113.438,121.320,772.123,,828,0.932515832737674,0.9712240371154642,on,api_param,231,564,224.353,547.770,0.9712,
1,gemma4:e2b,load,14,Describe the pros and cons of renewable energy sources: sola,16035.872,16050.651,14778,125.5,35,2054.0,1723,119.804,122.390,1770.480,,1758,1.0070992353847552,1.0275568518899592,on,api_param,387,1336,397.665,1372.816,1.0276,
2,gemma4:e2b,load,0,What is the capital of France?,16050.656,16051.843,1187,128.9,23,1616.0,122,112.067,121.300,133.115,,145,0.9180311129161486,1.0911025522364062,on,api_param,112,10,122.203,10.911,1.0911,
2,gemma4:e2b,load,1,What year was the C programming language created?,16052.229,16054.378,2149,127.9,25,1422.4,235,103.024,119.390,221.401,,260,0.8515430896847439,0.942132780076738,on,api_param,212,23,199.732,21.669,0.9421,
2,gemma4:e2b,load,2,Name three planets in our solar system.,16054.868,16057.150,2282,128.2,24,1591.0,253,98.558,120.050,224.949,,277,0.8120894833485108,0.8891256398716897,on,api_param,226,27,200.942,24.006,0.8891,
2,gemma4:e2b,load,3,What is 17 multiplied by 23?,16057.494,16059.902,2408,128.5,27,1354.9,268,102.932,120.650,247.874,,295,0.8402513376769798,0.9249035246817502,on,api_param,254,14,234.925,12.949,0.9249,
2,gemma4:e2b,load,4,"Who wrote the novel ""1984""?",16060.134,16061.630,1495,130.7,26,1800.7,161,97.927,102.570,146.470,,187,0.7832603797359532,0.9097496336063556,on,api_param,146,15,132.823,13.646,0.9097,
2,gemma4:e2b,load,5,Explain the difference between TCP and UDP in two sentences.,16061.716,16064.517,2801,129.6,27,1863.2,317,114.038,120.700,319.437,,344,0.9285960384491686,1.0076878145946815,on,api_param,248,69,249.907,69.530,1.0077,
2,gemma4:e2b,load,6,What are the main advantages of using containers over virtua,16064.876,16076.479,11602,127.0,28,1885.6,1368,117.566,122.570,1364.072,,1396,0.9771287441999158,0.9971284553385106,on,api_param,501,867,499.561,864.510,0.9971,
2,gemma4:e2b,load,7,Describe how HTTPS protects data in transit.,16076.939,16088.734,11795,126.0,24,1665.8,1384,116.685,121.740,1376.306,,1408,0.9774904116881072,0.9944411124688259,on,api_param,434,950,431.587,944.719,0.9944,
2,gemma4:e2b,load,8,What is gradient descent and why is it used in machine learn,16089.013,16099.858,10845,125.0,29,1747.3,1262,116.529,122.050,1263.774,,1291,0.9789105613446201,1.0014053365260733,on,api_param,0,1262,0.000,1263.774,1.0014,
2,gemma4:e2b,load,9,Summarise the causes of World War I in three bullet points.,16100.091,16104.557,4466,127.0,29,1670.6,508,112.624,120.100,502.985,,537,0.9366578931482252,0.9901285209066868,on,api_param,336,172,332.683,170.302,0.9901,
2,gemma4:e2b,load,10,Write a Python function that checks whether a given string i,16104.821,16120.248,15427,124.6,36,2143.6,1791,118.006,121.850,1820.494,,1827,0.9964387605085692,1.0164676803177866,on,api_param,891,900,905.673,914.821,1.0165,
2,gemma4:e2b,load,11,Explain how a transformer neural network works. Cover attent,16120.633,16140.311,19677,124.4,34,2034.1,2292,119.156,122.980,2344.687,,2326,1.0080337490837155,1.022987129305725,on,api_param,622,1670,636.298,1708.389,1.0230,
2,gemma4:e2b,load,12,Write a short story (about 200 words) about a robot who disc,16140.600,16145.395,4795,129.4,39,2645.3,561,113.992,122.090,546.611,,600,0.9110179855665078,0.9743507867021475,on,api_param,309,252,301.074,245.536,0.9744,
2,gemma4:e2b,load,13,List and briefly explain ten common software design patterns,16145.857,16157.840,11983,126.1,33,2272.9,1400,116.426,121.740,1395.139,,1433,0.9735791433259046,0.9965277945614438,on,api_param,450,950,448.438,946.701,0.9965,
2,gemma4:e2b,load,14,Describe the pros and cons of renewable energy sources: sola,16158.048,16172.280,14232,125.7,35,2234.9,1664,118.910,122.850,1692.360,,1699,0.9960918699029445,1.0170433214934511,on,api_param,372,1292,378.340,1314.020,1.0170,
3,gemma4:e2b,load,0,What is the capital of France?,16172.788,16174.313,1525,129.3,23,1566.7,162,86.237,103.000,131.585,,185,0.7112690937222808,0.8122517428309997,on,api_param,152,10,123.462,8.123,0.8123,
3,gemma4:e2b,load,1,What year was the C programming language created?,16174.370,16175.992,1621,128.8,25,1711.6,174,111.547,120.860,180.905,,199,0.9090688933368887,1.0396822400806944,on,api_param,152,22,158.032,22.873,1.0397,
3,gemma4:e2b,load,2,Name three planets in our solar system.,16176.479,16178.225,1745,130.3,24,1646.8,191,95.858,120.370,167.346,,215,0.7783547400747723,0.8761584770475186,on,api_param,167,24,146.318,21.028,0.8762,
3,gemma4:e2b,load,3,What is 17 multiplied by 23?,16178.580,16181.179,2598,129.8,27,1840.5,295,103.074,120.860,267.881,,322,0.8319295707717248,0.9080722772491369,on,api_param,280,15,254.260,13.621,0.9081,
3,gemma4:e2b,load,4,"Who wrote the novel ""1984""?",16181.211,16182.370,1158,128.4,26,1804.1,118,110.473,118.250,128.037,,144,0.8891470253616832,1.0850607767125626,on,api_param,102,16,110.676,17.361,1.0851,
3,gemma4:e2b,load,5,Explain the difference between TCP and UDP in two sentences.,16182.835,16185.817,2981,129.3,27,1869.3,340,104.313,120.400,310.995,,367,0.847398537222335,0.914691950472344,on,api_param,263,77,240.564,70.431,0.9147,
3,gemma4:e2b,load,6,What are the main advantages of using containers over virtua,16185.997,16197.527,11529,126.7,28,1901.4,1356,118.375,121.810,1364.844,,1384,0.9861588094609508,1.0065219707182564,on,api_param,453,903,455.954,908.889,1.0065,
3,gemma4:e2b,load,7,Describe how HTTPS protects data in transit.,16197.587,16209.117,11530,122.4,24,1681.8,1316,117.968,121.160,1360.259,,1340,1.0151184959452229,1.0336312952633726,on,api_param,459,857,474.437,885.822,1.0336,
3,gemma4:e2b,load,8,What is gradient descent and why is it used in machine learn,16209.266,16223.719,14452,123.2,29,1865.5,1660,118.111,121.920,1707.003,,1689,1.010658993596201,1.0283150844481828,on,api_param,499,1161,513.129,1193.874,1.0283,
3,gemma4:e2b,load,9,Summarise the causes of World War I in three bullet points.,16224.014,16228.945,4930,127.9,29,1762.6,570,112.364,120.590,554.050,,599,0.9249585996739603,0.9720178968503549,on,api_param,378,192,367.423,186.627,0.9720,
3,gemma4:e2b,load,10,Write a Python function that checks whether a given string i,16229.274,16244.538,15264,125.8,36,2269.6,1792,118.157,122.820,1803.558,,1828,0.9866288877223772,1.0064495573418,on,api_param,792,1000,797.108,1006.450,1.0064,
3,gemma4:e2b,load,11,Explain how a transformer neural network works. Cover attent,16245.060,16266.142,21081,122.6,34,2347.6,2421,118.282,122.560,2493.618,,2455,1.0157301996719992,1.0299948947520685,on,api_param,553,1868,569.587,1924.030,1.0300,
3,gemma4:e2b,load,12,Write a short story (about 200 words) about a robot who disc,16266.658,16271.052,4394,123.7,39,2639.8,493,107.650,119.370,473.051,,532,0.8891941979572668,0.9595361324812697,on,api_param,217,276,208.219,264.832,0.9595,
3,gemma4:e2b,load,13,List and briefly explain ten common software design patterns,16271.404,16279.145,7740,122.9,33,2272.0,876,113.493,119.420,878.520,,909,0.9664684642428064,1.0028765228272956,on,api_param,260,616,260.748,617.772,1.0029,
3,gemma4:e2b,load,14,Describe the pros and cons of renewable energy sources: sola,16279.356,16294.502,15146,122.9,35,2231.7,1737,117.519,122.290,1779.975,,1772,1.0045003765472749,1.0247407410718314,on,api_param,434,1303,444.737,1335.237,1.0247,
0,gemma4:e2b,idle,-1,IDLE_BASELINE,16332.406,16342.437,10031,0,0,0,0,12.546,17.750,125.852,,0,0,0,off,api_param,0,0,0,0,0,
1,gemma4:e2b,load,0,What is the capital of France?,16342.439,16343.144,705,129.8,16,61.4,9,12.765,13.780,9.009,,25,0.3603517201893272,1.0009770005259089,off,api_param,0,9,0.000,9.009,1.0010,
1,gemma4:e2b,load,1,What year was the C programming language created?,16343.588,16343.975,386,132.9,18,1173.3,24,29.460,29.460,11.380,,42,0.27095382578588606,0.4741691951253006,off,api_param,0,24,0.000,11.380,0.4742,
1,gemma4:e2b,load,2,Name three planets in our solar system.,16344.119,16344.559,440,133.7,17,1033.0,28,49.470,49.470,21.786,,45,0.4841329375628435,0.7780707925117127,off,api_param,0,28,0.000,21.786,0.7781,
1,gemma4:e2b,load,3,What is 17 multiplied by 23?,16344.719,16346.444,1725,128.8,20,1193.2,186,91.948,115.470,158.613,,206,0.7699668349216316,0.8527589677089038,off,api_param,0,186,0.000,158.613,0.8528,
1,gemma4:e2b,load,4,"Who wrote the novel ""1984""?",16346.893,16347.186,292,139.3,19,1244.4,12,81.880,81.880,23.947,,31,0.7724765194261389,1.9955643418508588,off,api_param,0,12,0.000,23.947,1.9956,
1,gemma4:e2b,load,5,Explain the difference between TCP and UDP in two sentences.,16347.431,16348.084,653,131.4,20,1214.8,57,63.705,72.920,41.606,,77,0.5403387180618435,0.7299312507151219,off,api_param,0,57,0.000,41.606,0.7299,
1,gemma4:e2b,load,6,What are the main advantages of using containers over virtua,16348.497,16356.102,7604,128.3,21,1184.2,896,109.850,118.240,835.369,,917,0.9109804536395851,0.9323315580217628,off,api_param,0,896,0.000,835.369,0.9323,
1,gemma4:e2b,load,7,Describe how HTTPS protects data in transit.,16356.459,16363.220,6761,124.9,17,1077.0,777,111.015,118.970,750.608,,794,0.9453497180729754,0.9660330452380211,off,api_param,0,777,0.000,750.608,0.9660,
1,gemma4:e2b,load,8,What is gradient descent and why is it used in machine learn,16363.388,16373.876,10487,124.3,22,1468.9,1208,115.478,120.500,1211.110,,1230,0.9846422425039514,1.0025744687747187,off,api_param,0,1208,0.000,1211.110,1.0026,
1,gemma4:e2b,load,9,Summarise the causes of World War I in three bullet points.,16373.927,16375.116,1189,127.9,22,1320.7,119,105.087,113.170,124.959,,141,0.8862353465016714,1.0500771752666862,off,api_param,0,119,0.000,124.959,1.0501,
1,gemma4:e2b,load,10,Write a Python function that checks whether a given string i,16375.525,16386.924,11399,124.6,29,1814.9,1319,115.484,120.930,1316.415,,1348,0.9765692926655525,0.9980404901540294,off,api_param,0,1319,0.000,1316.415,0.9980,
1,gemma4:e2b,load,11,Explain how a transformer neural network works. Cover attent,16387.181,16402.139,14957,125.8,27,1704.8,1746,118.326,122.080,1769.839,,1773,0.9982173203244891,1.0136536706387853,off,api_param,0,1746,0.000,1769.839,1.0137,
1,gemma4:e2b,load,12,Write a short story (about 200 words) about a robot who disc,16402.452,16404.690,2238,129.0,32,1794.4,249,105.788,120.260,236.781,,281,0.84263817587118,0.9509290257823355,off,api_param,0,249,0.000,236.781,0.9509,
1,gemma4:e2b,load,13,List and briefly explain ten common software design patterns,16405.089,16409.965,4876,127.5,26,1672.1,563,111.031,120.170,541.397,,589,0.9191792932747906,0.961628070584106,off,api_param,0,563,0.000,541.397,0.9616,
1,gemma4:e2b,load,14,Describe the pros and cons of renewable energy sources: sola,16410.390,16421.094,10704,126.1,28,1906.5,1255,115.286,121.020,1234.070,,1283,0.9618630731860672,0.9833229664523699,off,api_param,0,1255,0.000,1234.070,0.9833,
2,gemma4:e2b,load,0,What is the capital of France?,16421.429,16421.690,260,143.4,16,1124.0,9,94.760,94.760,24.708,,25,0.9883285378542845,2.745357049595235,off,api_param,0,9,0.000,24.708,2.7454,
2,gemma4:e2b,load,1,What year was the C programming language created?,16421.963,16422.611,648,129.4,18,1224.6,55,68.700,72.390,44.518,,73,0.6098407026699546,0.809424932634667,off,api_param,0,55,0.000,44.518,0.8094,
2,gemma4:e2b,load,2,Name three planets in our solar system.,16423.022,16423.438,415,135.3,17,1086.6,28,74.680,74.680,31.066,,45,0.6903535866740407,1.1094968357261368,off,api_param,0,28,0.000,31.066,1.1095,
2,gemma4:e2b,load,3,What is 17 multiplied by 23?,16423.547,16425.208,1660,130.6,20,1391.0,180,92.230,120.650,153.192,,200,0.7659617201782599,0.8510685779758443,off,api_param,0,180,0.000,153.192,0.8511,
2,gemma4:e2b,load,4,"Who wrote the novel ""1984""?",16425.663,16425.949,286,136.8,19,1309.0,12,90.740,90.740,26.007,,31,0.8389284712002747,2.167231883934043,off,api_param,0,12,0.000,26.007,2.1672,
2,gemma4:e2b,load,5,Explain the difference between TCP and UDP in two sentences.,16426.207,16426.880,672,131.3,20,1273.5,58,62.170,69.400,41.835,,78,0.5363502590292522,0.721298624211753,off,api_param,0,58,0.000,41.835,0.7213,
2,gemma4:e2b,load,6,What are the main advantages of using containers over virtua,16427.264,16434.629,7364,126.6,21,1432.0,857,112.866,120.850,831.177,,878,0.9466703951658509,0.9698676860625637,off,api_param,0,857,0.000,831.177,0.9699,
2,gemma4:e2b,load,7,Describe how HTTPS protects data in transit.,16435.141,16441.878,6737,126.2,17,1187.3,780,111.991,120.850,754.501,,797,0.9466759161237297,0.9673085963469392,off,api_param,0,780,0.000,754.501,0.9673,
2,gemma4:e2b,load,8,What is gradient descent and why is it used in machine learn,16441.972,16450.477,8505,120.3,22,1486.5,950,115.742,119.760,984.386,,972,1.0127431455090583,1.0361961446682155,off,api_param,0,950,0.000,984.386,1.0362,
2,gemma4:e2b,load,9,Summarise the causes of World War I in three bullet points.,16450.954,16452.235,1281,124.4,22,1239.8,126,84.870,99.330,108.719,,148,0.7345875529230671,0.8628488716874121,off,api_param,0,126,0.000,108.719,0.8628,
2,gemma4:e2b,load,10,Write a Python function that checks whether a given string i,16452.560,16463.037,10477,122.9,29,1732.6,1200,115.187,121.520,1206.815,,1229,0.9819487476306507,1.0056791756983914,off,api_param,0,1200,0.000,1206.815,1.0057,
2,gemma4:e2b,load,11,Explain how a transformer neural network works. Cover attent,16463.081,16479.010,15929,123.7,27,1535.2,1843,118.891,121.630,1893.827,,1870,1.0127416367950128,1.027578329249416,off,api_param,0,1843,0.000,1893.827,1.0276,
2,gemma4:e2b,load,12,Write a short story (about 200 words) about a robot who disc,16479.391,16481.566,2174,128.7,32,1766.4,238,102.858,119.950,223.658,,270,0.8283647437440919,0.939741516012205,off,api_param,0,238,0.000,223.658,0.9397,
2,gemma4:e2b,load,13,List and briefly explain ten common software design patterns,16482.029,16486.492,4462,126.8,26,1431.8,512,109.108,120.190,486.923,,538,0.9050608877150566,0.9510210109193368,off,api_param,0,512,0.000,486.923,0.9510,
2,gemma4:e2b,load,14,Describe the pros and cons of renewable energy sources: sola,16486.779,16497.875,11095,126.5,28,1692.4,1302,117.422,121.380,1302.880,,1330,0.9796092774812757,1.0006761436636686,off,api_param,0,1302,0.000,1302.880,1.0007,
3,gemma4:e2b,load,0,What is the capital of France?,16498.350,16498.621,270,142.2,16,1116.9,9,89.360,89.360,24.199,,25,0.9679749320722535,2.6888192557562594,off,api_param,0,9,0.000,24.199,2.6888,
3,gemma4:e2b,load,1,What year was the C programming language created?,16498.874,16499.563,689,127.6,18,1098.4,60,60.560,69.790,41.753,,78,0.5352938555943547,0.6958820122726611,off,api_param,0,60,0.000,41.753,0.6959,
3,gemma4:e2b,load,2,Name three planets in our solar system.,16499.929,16500.359,429,134.7,17,1114.9,28,77.780,77.780,33.440,,45,0.7431092315783624,1.1942826936080824,off,api_param,0,28,0.000,33.440,1.1943,
3,gemma4:e2b,load,3,What is 17 multiplied by 23?,16500.473,16502.178,1704,129.0,20,1267.4,182,95.830,119.040,163.387,,202,0.8088457882748378,0.8977299408325122,off,api_param,0,182,0.000,163.387,0.8977,
3,gemma4:e2b,load,4,"Who wrote the novel ""1984""?",16502.661,16502.950,289,140.3,19,1151.4,12,88.860,88.860,25.757,,31,0.830858029585241,2.146383243095206,off,api_param,0,12,0.000,25.757,2.1464,
3,gemma4:e2b,load,5,Explain the difference between TCP and UDP in two sentences.,16503.191,16503.914,723,131.1,20,1268.6,66,61.820,69.820,44.697,,86,0.519736325108943,0.677232181202562,off,api_param,0,66,0.000,44.697,0.6772,
3,gemma4:e2b,load,6,What are the main advantages of using containers over virtua,16504.246,16511.366,7120,126.9,21,1472.3,829,113.138,120.110,805.598,,850,0.9477622797405546,0.9717707331477339,off,api_param,0,829,0.000,805.598,0.9718,
3,gemma4:e2b,load,7,Describe how HTTPS protects data in transit.,16511.699,16519.123,7423,125.2,17,1024.4,856,114.368,120.330,849.066,,873,0.9725847267081368,0.9919000775890227,off,api_param,0,856,0.000,849.066,0.9919,
3,gemma4:e2b,load,8,What is gradient descent and why is it used in machine learn,16519.603,16529.004,9401,125.1,22,1493.3,1088,114.317,121.420,1074.746,,1110,0.9682392395868722,0.9878176065638127,off,api_param,0,1088,0.000,1074.746,0.9878,
3,gemma4:e2b,load,9,Summarise the causes of World War I in three bullet points.,16529.147,16530.423,1276,129.7,22,1541.2,132,104.643,113.340,133.564,,154,0.8672961498457445,1.0118455081533686,off,api_param,0,132,0.000,133.564,1.0118,
3,gemma4:e2b,load,10,Write a Python function that checks whether a given string i,16530.756,16537.657,6900,126.4,29,1994.6,803,113.922,121.920,786.166,,832,0.9449116204434886,0.9790366976450592,off,api_param,0,803,0.000,786.166,0.9790,
3,gemma4:e2b,load,11,Explain how a transformer neural network works. Cover attent,16537.688,16552.268,14579,123.2,27,1829.4,1678,119.220,122.840,1738.183,,1705,1.01946193105705,1.035865668922688,off,api_param,0,1678,0.000,1738.183,1.0359,
3,gemma4:e2b,load,12,Write a short story (about 200 words) about a robot who disc,16552.400,16554.786,2385,128.3,32,1948.7,264,111.706,121.190,266.530,,296,0.9004388481347374,1.009582950938948,off,api_param,0,264,0.000,266.530,1.0096,
3,gemma4:e2b,load,13,List and briefly explain ten common software design patterns,16555.062,16560.288,5225,126.0,26,1729.8,601,113.091,120.360,590.993,,627,0.942571979521052,0.9833488039262889,off,api_param,0,601,0.000,590.993,0.9833,
3,gemma4:e2b,load,14,Describe the pros and cons of renewable energy sources: sola,16560.335,16571.286,10951,123.7,28,1537.8,1257,117.836,121.230,1290.433,,1285,1.0042277440651577,1.0265971767094093,off,api_param,0,1257,0.000,1290.433,1.0266,
0,gemma2:2b,idle,-1,IDLE_BASELINE,16603.611,16613.646,10034,0,0,0,0,23.633,34.850,237.153,,0,0,0,n/a,,0,0,0,0,0,
1,gemma2:2b,load,0,What is the capital of France?,16613.647,16614.182,534,52.0,16,115.1,14,17.750,17.750,9.495,,30,0.3165057028014113,0.6782265060030243,n/a,,0,14,0.000,9.495,0.6782,
1,gemma2:2b,load,1,What year was the C programming language created?,16614.187,16614.750,562,132.0,18,1402.6,51,44.725,65.480,25.146,,69,0.36442967684768757,0.4930519157351067,n/a,,0,51,0.000,25.146,0.4931,
1,gemma2:2b,load,2,Name three planets in our solar system.,16615.241,16615.617,376,136.3,17,1359.5,32,69.630,69.630,26.187,,49,0.5344275225034556,0.8183421438334164,n/a,,0,32,0.000,26.187,0.8183,
1,gemma2:2b,load,3,What is 17 multiplied by 23?,16615.793,16616.025,231,140.3,20,1593.1,16,58.500,58.500,13.571,,36,0.3769716713782145,0.8481862606009827,n/a,,0,16,0.000,13.571,0.8482,
1,gemma2:2b,load,4,"Who wrote the novel ""1984""?",16616.325,16616.564,239,140.7,19,1608.9,16,66.830,66.830,16.003,,35,0.457231536579652,1.0001939862679887,n/a,,0,16,0.000,16.003,1.0002,
1,gemma2:2b,load,5,Explain the difference between TCP and UDP in two sentences.,16616.858,16617.770,911,128.2,20,1569.6,87,65.545,73.670,59.774,,107,0.5586371014012411,0.687059423562446,n/a,,0,87,0.000,59.774,0.6871,
1,gemma2:2b,load,6,What are the main advantages of using containers over virtua,16617.923,16622.504,4580,129.5,21,1659.2,501,104.594,110.930,479.103,,522,0.9178224787795352,0.9562940796864617,n/a,,0,501,0.000,479.103,0.9563,
1,gemma2:2b,load,7,Describe how HTTPS protects data in transit.,16622.688,16627.484,4796,129.2,17,1393.5,527,106.378,112.170,510.220,,544,0.9379046005682641,0.9681595876833693,n/a,,0,527,0.000,510.220,0.9682,
1,gemma2:2b,load,8,What is gradient descent and why is it used in machine learn,16627.960,16632.900,4940,128.2,22,1752.7,528,101.824,110.520,503.030,,550,0.9146002896125988,0.9527086350131236,n/a,,0,528,0.000,503.030,0.9527,
1,gemma2:2b,load,9,Summarise the causes of World War I in three bullet points.,16633.224,16634.451,1226,133.3,23,1815.2,128,90.593,100.090,111.155,,151,0.7361233246689053,0.8683954845703492,n/a,,0,128,0.000,111.155,0.8684,
1,gemma2:2b,load,10,Write a Python function that checks whether a given string i,16634.806,16639.504,4698,129.9,29,2135.8,510,103.408,111.350,485.828,,539,0.9013497419979394,0.9526029626213516,n/a,,0,510,0.000,485.828,0.9526,
1,gemma2:2b,load,11,Explain how a transformer neural network works. Cover attent,16639.535,16647.971,8435,130.0,27,1995.9,936,111.409,114.740,939.778,,963,0.975885412054721,1.0040359527870688,n/a,,0,936,0.000,939.778,1.0040,
1,gemma2:2b,load,12,Write a short story (about 200 words) about a robot who disc,16648.492,16650.998,2505,134.7,32,2478.1,274,95.592,112.450,239.552,,306,0.7828503569257468,0.8742781358367829,n/a,,0,274,0.000,239.552,0.8743,
1,gemma2:2b,load,13,List and briefly explain ten common software design patterns,16651.128,16655.615,4487,130.1,26,2062.4,496,109.492,114.180,491.333,,522,0.9412507095249819,0.9905904644597592,n/a,,0,496,0.000,491.333,0.9906,
1,gemma2:2b,load,14,Describe the pros and cons of renewable energy sources: sola,16655.871,16663.037,7166,126.5,28,2124.5,762,107.559,112.060,770.785,,790,0.9756777903946725,1.0115294677320097,n/a,,0,762,0.000,770.785,1.0115,
2,gemma2:2b,load,0,What is the capital of France?,16663.241,16663.458,217,137.1,16,1351.2,14,96.330,96.330,20.954,,30,0.6984556507356464,1.496690680147814,n/a,,0,14,0.000,20.954,1.4967,
2,gemma2:2b,load,1,What year was the C programming language created?,16663.768,16664.285,517,132.6,18,1503.9,48,73.320,73.320,37.931,,66,0.5747084552163868,0.7902241259225319,n/a,,0,48,0.000,37.931,0.7902,
2,gemma2:2b,load,2,Name three planets in our solar system.,16664.295,16664.637,342,133.6,17,1396.0,28,73.530,73.530,25.159,,45,0.559086706316688,0.8985322065803913,n/a,,0,28,0.000,25.159,0.8985,
